# sentences=861745 tokens=5965161 words=75749
word	count	sentences	left_contexts	right_contexts
丢掉了	11	11	10	6
丢球	9	9	7	8
丢的	41	41	26	26
丢给	37	36	28	34
丢脸	546	541	190	106
丢进	109	108	81	54
两	1245	1216	566	340
两万	180	174	116	109
两万一	5	5	3	5
两万多	19	18	17	17
两三	71	71	56	42
两三万	21	21	15	14
两三个	12	12	12	11
两三个人	4	4	4	4
两三个月	4	4	4	4
两三千	9	9	9	9
两三天	18	18	17	16
两三年	22	22	19	20
两三次	12	12	10	9
两三百	12	12	12	7
两下	44	44	39	34
两不	6	6	5	5
两两	12	12	10	8
两个	865	857	435	545
两个不同	6	6	5	4
两个世界	19	19	18	8
两个中	23	23	21	6
两个人	181	181	118	146
两个人吃	9	9	4	7
两个人的	28	27	18	23
两个以上	4	4	4	4
两个儿子	16	16	9	9
两个半	7	7	6	5
两个原因	2	2	2	2
两个品牌	1	1	1	1
两个国家	14	14	11	11
两个地	1	1	1	1
两个地方	4	4	4	4
两个城市	1	1	1	1
两个多	2	2	2	1
两个多月	2	2	2	2
两个大	10	10	8	10
两个女	16	16	11	10
两个女人	2	2	2	2
两个女儿	6	6	5	6
两个女孩	1	1	1	1
两个女生	12	12	9	12
两个字	131	130	107	91
两个学校	1	1	1	1
两个孩子	6	6	4	6
两个家	2	2	2	2
两个小	11	11	9	9
两个小孩	13	13	10	11
两个小时	59	58	48	45
两个年	2	2	1	2
两个手	1	1	1	1
两个数	2	2	2	1
两个方向	1	1	1	1
两个星期	6	6	5	5
两个月	96	96	82	62
两个月前	3	3	3	3
两个月后	16	16	13	15
两个条件	1	1	1	1
两个极端	4	4	4	3
两个点	3	3	3	3
两个版本	3	3	3	3
两个男	35	35	18	8
两个老	10	10	8	5
两个蛋	4	4	4	3
两个角	3	3	2	1
两个都	117	116	52	92
两个都是	15	15	6	13
两个问题	1	1	1	1
两人	264	264	162	173
两人一起	5	5	5	5
两代	6	6	6	6
两件	27	27	18	17
两件事	24	24	13	17
两份	84	83	40	66
两位	78	78	56	64
两位数	3	3	3	3
两侧	9	9	9	9
两侧的	1	1	1	1
两倍	117	112	95	64
两兄	2	2	1	1
两兄弟	3	3	3	3
两党	69	68	37	41
两全其美	3	3	3	2
两军	7	7	5	5
两分	17	17	16	13
两分钟	45	45	28	33
两到三	4	4	4	3
两副	2	2	2	2
两千	95	95	69	68
两千万	38	37	30	25
两千三	10	10	10	4
两千多	16	16	15	11
两千年	12	12	8	9
两半	15	15	8	8
两厢	1	1	1	1
两双	8	8	8	5
两口	18	18	9	17
两句	33	33	17	27
两句话	11	11	9	10
两只	174	168	106	112
两只手	26	26	19	20
两台	106	105	68	80
两吃	9	9	4	4
两名	7	7	5	7
两周	40	39	33	33
两味	1	1	1	1
两回事	19	19	17	7
两国	61	61	49	52
两圈	6	6	5	4
两地	8	8	8	7
两场	27	25	21	25
两场比赛	1	1	1	1
两块	28	27	22	23
两块钱	3	3	3	3
两声	16	15	10	13
两大	45	45	30	39
两天	233	232	128	147
两天了	10	10	10	8
两天后	6	6	5	6
两天就	28	28	24	27
两头	13	13	11	8
两套	23	23	20	11
两女	41	41	24	21
两字	47	47	38	37
两季	12	12	11	11
两家	48	48	37	44
两家公司	4	4	4	4
两对	6	6	6	5
两小时	109	105	88	71
两层	17	17	14	16
两届	8	8	7	6
两岁	15	15	12	13
两岸	208	207	110	113
两年	272	265	176	176
两年了	11	11	11	10
两年内	9	9	8	9
两年前	27	27	19	24
两年半	2	2	2	2
两年后	39	39	23	32
两年多	10	10	9	10
两年时间	1	1	1	1
两广	5	5	3	5
两度	4	4	4	4
两座	9	9	8	9
两张	115	114	76	84
两张图	5	5	4	4
两得	1	1	1	1
两性	57	57	40	29
两成	12	12	12	11
两所	3	3	3	3
两手	38	38	26	28
两打	1	1	1	1
两把	18	18	15	15
两排	6	6	6	5
两支	32	32	28	24
两数	2	2	2	2
两斤	6	5	6	6
两方	19	19	18	19
两旁	8	8	7	6
两晚	2	2	2	2
两朝	1	1	1	1
两本	4	4	4	4
两条	50	50	37	37
两条线	15	15	14	12
两条腿	6	6	6	6
两条路	4	4	3	3
两杯	36	36	18	29
两极	27	27	19	12
两枚	2	2	2	2
两样	202	202	39	46
两样东西	3	3	3	3
两根	44	44	33	39
两桌	4	4	3	4
两档	4	3	4	3
两楼	6	6	5	6
两次	315	311	228	214
两次了	7	7	7	6
两款	3	3	3	3
两步	12	10	5	7
两段	22	22	18	6
两河流域	3	3	3	3
两派	19	18	16	14
两点	87	87	44	58
两片	30	29	15	17
两环	1	1	1	1
两球	3	3	3	3
两瓣	1	1	1	1
两瓶	13	13	9	12
两用	6	6	6	6
两百	160	155	105	80
两百万	59	59	42	42
两百五	2	2	2	1
两百多	29	29	23	21
两盒	7	7	6	7
两盘	2	2	2	2
两相	9	9	5	4
两眼	14	14	10	7
两码事	3	3	3	3
两碗	66	64	22	32
两种	183	183	113	115
两种不同	2	2	2	2
两种情况	1	1	1	1
两种方式	1	1	1	1
两种方法	1	1	1	1
两种语言	2	2	2	2
两秒	19	19	16	13
两端	11	11	9	11
两笔	1	1	1	1
两箱	4	4	4	4
两篇	104	104	48	50
两米	6	6	5	5
两类	2	2	2	2
两级	1	1	1	1
两组	10	10	10	10
两翼	1	1	1	1
两者	50	50	38	41
两者之间	2	2	2	2
两者都	4	4	4	4
两脚	38	37	29	20
两腿	21	21	18	12
两艘	5	5	5	4
两节	7	6	7	7
两节课	1	1	1	1
两行	12	12	10	11
两说	1	1	1	1
两败	2	2	2	2
两败俱伤	7	7	7	6
两起	2	2	2	2
两路	1	1	1	1
两车	2	2	2	2
两轮	29	29	23	26
两辆	2	1	2	2
两边	108	106	86	87
两边的	16	16	12	14
两边都	68	66	47	56
两遍	5	5	5	5
两道	14	14	7	13
两部	34	34	27	26
两部电影	3	3	3	3
两门	1	1	1	1
两门课	2	2	2	2
两间	70	69	50	53
两队	22	22	17	18
两难	6	6	4	2
两集	24	24	21	21
两面	36	36	23	23
两页	3	3	3	3
两项	6	6	5	5
两顿	1	1	1	1
两颗	153	150	94	97
两首	14	14	13	10
两首歌	14	14	10	10
严	389	382	114	155
严厉	10	10	9	5
严厉的	3	3	3	3
严实	1	1	1	1
严密	3	3	3	3
严峻	1	1	1	1
严惩	6	6	5	5
严打	5	5	5	5
严查	1	1	1	1
严格	77	76	61	44
严格控制	2	2	2	2
严格来讲	1	1	1	1
严格来说	30	30	12	25
严格的	6	6	5	6
严格限制	2	2	2	2
严禁	6	6	6	6
严肃	12	12	9	10
严肃的	7	7	7	7
严苛	9	9	8	5
严谨	23	22	21	16
严谨的	11	11	11	11
严选	8	8	8	6
严重	390	384	201	158
严重不足	2	2	2	2
严重了	8	8	8	4
严重到	7	7	6	7
严重影响	4	4	4	4
严重怀疑	4	4	4	4
严重性	14	14	11	8
严重时	1	1	1	1
严重的	74	74	49	38
严重程度	5	5	5	3
丧	148	147	70	42
丧命	10	10	6	4
丧失	34	34	28	29
丧失了	1	1	1	1
丧尸	151	145	88	95
丧心病狂	9	9	8	8
丧生	3	3	3	3
丧钟	2	2	2	1
个	3589	3507	1537	1915
个不停	6	6	4	4
个东西	9	9	9	7
个个	43	43	16	17
个个人	1	1	1	1
个个都	6	6	6	6
个个都是	3	3	2	2
个中	26	26	25	12
个人	601	590	342	424
个人主义	3	3	3	3
个人了	12	12	4	2
个人会	7	7	7	7
个人使用	1	1	1	1
个人偏好	2	2	1	2
个人健康	1	1	1	1
个人兴趣	1	1	1	1
个人利益	3	3	3	3
个人努力	1	1	1	1
个人口味	2	2	2	2
个人喜好	5	5	3	5
个人喜欢	17	17	6	16
个人在	13	13	11	13
个人建议	3	3	2	3
个人想	2	2	2	2
个人意见	1	1	1	1
个人感	2	2	2	2
个人感受	2	2	2	2
个人感觉	15	15	10	12
个人成长	1	1	1	1
个人生	2	2	2	2
个人用户	2	2	2	2
个人电脑	8	8	6	8
个人的	27	27	24	24
个人的事	1	1	1	1
个人的话	1	1	1	1
个人看	3	3	3	3
个人看法	5	5	5	2
个人简介	1	1	1	1
个人经验	27	27	15	20
个人网	2	2	2	2
个人网站	1	1	1	1
个人能力	3	3	3	3
个人行为	2	2	2	2
个人观点	3	3	3	2
个人觉得	191	191	50	156
个人认为	92	92	22	83
个人财产	1	1	1	1
个人资料	13	13	11	9
个人选择	1	1	1	1
个人隐私	4	4	4	4
个人风	1	1	1	1
个人风格	2	2	2	2
个人魅力	6	6	5	4
个什么	15	15	14	15
个位数	14	14	13	11
个位置	4	4	4	4
个体	17	17	14	14
个体差异	3	3	3	3
个体户	1	1	1	1
个例子	1	1	1	1
个儿	3	3	3	1
个别	9	9	7	8
个别的	1	1	1	1
个半小时	5	5	4	4
个可以	4	4	4	4
个可能	1	1	1	1
个名词	2	2	2	2
个呀	1	1	1	1
个品种	1	1	1	1
个啥	3	3	3	3
个喜欢	3	3	3	3
个园	1	1	1	1
个多小时	1	1	1	1
个多月	3	3	3	3
个够	9	9	6	7
个头	38	38	31	24
个女人	8	8	8	8
个女生	18	18	18	16
个女的	10	10	10	10
个好人	1	1	1	1
个子	7	7	5	6
个学校	1	1	1	1
个孩子	4	4	3	4
个宇宙	1	1	1	1
个小孩	15	15	9	13
个小时	141	141	68	74
个小时了	3	3	3	3
个小时内	1	1	1	1
个小时的	10	10	9	8
个屁	229	229	181	94
个工作	4	4	3	3
个左右	2	2	2	2
个性	358	349	207	216
个性的	17	17	16	10
个房间	1	1	1	1
个把	1	1	1	1
个护	3	3	3	3
个数	5	5	5	4
个日本	8	8	7	7
个星期	7	7	6	6
个月	201	195	145	135
个月了	3	3	2	3
个月内	2	2	2	2
个月的	13	13	12	13
个有钱	6	6	6	4
个朋友	10	10	9	10
个机会	5	5	4	5
个样子	4	4	4	3
个案	26	25	19	21
个游戏	5	5	5	5
个点	2	2	2	2
个猪	3	3	3	3
个班	2	2	2	2
个球	6	6	5	5
个电脑	2	2	2	2
个电话	3	3	3	3
个男生	7	7	6	6
个男的	7	7	7	7
个真的	2	2	2	2
个私	2	2	2	1
个笑话	25	25	15	15
个美女	3	3	3	3
个股	2	2	2	2
个角落	1	1	1	1
个赞	12	12	10	9
个遍	1	1	1	1
个键	2	2	2	2
个阶段	2	2	2	2
个项目	1	1	1	1
个鬼	16	16	16	14
丫	95	94	77	49
丫丫	5	5	4	4
丫头	5	5	4	3
丫环	2	2	2	2
丫的	1	1	1	1
丫鬟	3	3	3	2
中	7807	7590	2203	2349
中上	34	34	29	28
中下	25	25	17	13
中世纪	19	19	7	15
中东	181	178	109	123
中中	30	24	15	15
中乐	92	89	52	5
中了	219	219	106	114
中二	280	270	150	134
中二病	37	37	25	22
中亚	29	28	24	26
中交	5	5	4	2
中产	29	29	24	22
中产阶级	41	39	30	33
中介	1	1	1	1
中以	20	20	3	12
中传	4	4	4	4
中位数	29	29	19	25
中低	16	16	13	7
中使用	2	2	2	2
中俄	26	26	19	24
中信	77	77	42	34
中修	1	1	1	1
中免	1	1	1	1
中六	2	2	2	2
中共	523	519	211	344
中兴	146	140	70	83
中军	2	2	2	2
中农	3	3	3	3
中出现	5	5	5	5
中利	1	1	1	1
中加	4	4	4	4
中加入	1	1	1	1
中区	7	7	5	7
中医	213	204	105	136
中医的	16	16	11	14
中医粉	1	1	1	1
中医院	1	1	1	1
中医黑	1	1	1	1
中午	253	251	125	166
中午吃	49	49	26	30
中午我	1	1	1	1
中午时	10	10	8	3
中华	2789	2678	866	300
中华文化	46	46	32	33
中华文明	3	3	3	3
中华民族	31	30	23	22
中华职棒	43	43	15	33
中单	2	2	2	1
中南	277	275	119	37
中卫	1	1	1	1
中卷	3	3	3	2
中原	100	95	53	59
中原地	1	1	1	1
中原地区	2	2	2	1
中发现	3	3	3	3
中古	66	63	41	33
中后场	2	2	2	2
中后期	7	7	6	7
中含	1	1	1	1
中和	110	109	51	76
中四	5	5	4	5
中国	7672	7451	2206	3027
中国东北	16	16	12	14
中国中国	10	3	2	3
中国中央	1	1	1	1
中国人	3157	3021	965	1439
中国人口	17	17	10	15
中国人民	36	36	21	33
中国人的	254	254	131	168
中国代表	3	3	3	3
中国企业	6	6	5	6
中国会	171	171	101	112
中国传统	22	22	12	10
中国做	21	21	15	13
中国元素	3	3	3	2
中国公	12	12	7	4
中国公司	12	12	10	11
中国内地	7	7	6	7
中国军	35	35	22	24
中国军队	9	9	6	7
中国创	3	3	3	3
中国制造	31	31	24	15
中国区	4	4	4	3
中国南	20	20	15	10
中国历史	57	57	24	42
中国发	39	39	25	12
中国古代	68	68	11	62
中国台湾	85	85	50	53
中国名	4	4	4	4
中国向	3	3	3	3
中国品牌	27	27	20	21
中国哲学	2	2	2	2
中国唯一	1	1	1	1
中国国	62	61	32	22
中国国内	5	5	5	5
中国国民	74	74	31	5
中国境内	4	4	4	4
中国外	13	13	9	5
中国大	48	48	28	25
中国大学	8	8	4	3
中国大陆	128	128	62	94
中国女	32	32	12	24
中国女人	4	4	3	4
中国女子	2	2	2	2
中国女排	6	6	4	5
中国好	61	61	44	33
中国学生	21	21	12	17
中国官方	11	11	9	10
中国家	8	8	4	6
中国家庭	1	1	1	1
中国山东	2	2	1	2
中国工	9	9	9	3
中国市场	36	36	27	32
中国年	20	20	9	9
中国广东	2	2	1	2
中国建	13	13	7	4
中国建设	2	2	2	2
中国式	12	12	7	10
中国房	3	3	2	3
中国手机	21	21	16	14
中国政府	46	46	22	43
中国文	13	13	10	10
中国文化	52	50	33	40
中国文学	8	8	5	8
中国旅游	3	3	2	3
中国日	6	6	4	4
中国日本	9	9	9	7
中国是	175	175	61	115
中国最大	4	4	1	4
中国有	169	169	77	130
中国正	16	16	10	9
中国武术	40	39	23	29
中国民主	10	10	7	6
中国民间	6	6	6	2
中国水	6	6	3	4
中国浙江	1	1	1	1
中国消费	1	1	1	1
中国游	15	15	10	1
中国游戏	6	6	4	6
中国湖	1	1	1	1
中国版	26	26	12	15
中国特色	20	18	16	11
中国玩家	2	2	2	2
中国球员	3	3	3	3
中国电子	1	1	1	1
中国电影	11	11	8	8
中国男	12	12	11	11
中国男子	1	1	1	1
中国男篮	1	1	1	1
中国留学	11	11	10	4
中国的	717	713	343	505
中国省	4	4	4	4
中国社会	3	3	3	2
中国神	17	17	12	11
中国福	1	1	1	1
中国福建	3	3	2	3
中国科技	7	7	2	4
中国移动	2	2	2	2
中国篮球	2	2	2	2
中国红	9	9	7	8
中国经济	25	25	10	23
中国美	4	4	4	3
中国美国	7	7	7	7
中国股市	3	3	1	3
中国航	8	8	3	2
中国航天	1	1	1	1
中国船	1	1	1	1
中国菜	17	17	10	17
中国著名	1	1	1	1
中国西	3	3	3	3
中国话	25	25	17	16
中国象棋	2	2	2	2
中国资本	1	1	1	1
中国足球	3	3	3	3
中国这个	7	7	7	6
中国选手	9	9	7	8
中国金	3	3	3	3
中国银行	5	5	4	5
中国队	37	37	28	29
中国风	31	31	24	23
中国香港	20	20	13	15
中国高	27	27	12	12
中土	4	4	3	2
中场	28	27	23	23
中坚	2	2	2	2
中型	3	3	3	3
中塞	1	1	1	1
中外	15	15	10	14
中大	103	102	52	58
中央	244	243	132	116
中央大	32	32	15	8
中央政府	8	8	7	7
中央气象	13	13	9	1
中央空调	2	2	2	2
中央银行	6	6	5	6
中央集权	7	7	6	7
中奖	132	131	94	62
中子	2	2	1	1
中学	140	138	67	88
中学习	2	2	2	2
中学时	6	6	3	5
中学校	1	1	1	1
中学生	32	32	20	26
中学的	24	24	18	12
中安	2	2	2	2
中将	20	18	17	18
中尉	4	4	4	4
中小	10	10	5	10
中小企	1	1	1	1
中小企业	77	76	40	54
中小型	5	5	5	4
中小学	24	24	20	20
中小学生	6	6	5	6
中山	307	301	128	124
中山大学	18	18	14	17
中川	56	55	26	41
中州	2	2	2	2
中干	12	12	10	7
中年	127	127	79	71
中年人	40	39	29	36
中年女	8	8	8	8
中年妇女	11	11	8	10
中年男	11	11	6	5
中年男人	1	1	1	1
中度	1	1	1	1
中度过	2	2	1	1
中庭	4	4	4	3
中庸	3	3	3	3
中开	21	21	4	11
中式	39	37	23	24
中弹	11	11	9	9
中心	373	371	163	177
中心思想	5	5	5	5
中性	17	17	15	12
中性的	5	5	5	5
中性笔	1	1	1	1
中恒	34	34	1	27
中意	4	4	4	4
中戏	1	1	1	1
中房	5	5	2	2
中找到	2	2	2	2
中投	5	5	4	4
中招	10	10	10	7
中指	43	42	22	32
中控	1	1	1	1
中推	1	1	1	1
中教	13	13	8	9
中文	1062	1049	362	511
中文名	13	13	9	7
中文字幕	10	10	9	5
中文版	34	34	19	21
中文的	91	91	48	62
中文系	52	52	30	39
中文翻译	10	10	7	7
中断	25	25	24	18
中新	20	20	3	11
中日	67	67	36	32
中日本	1	1	1	1
中暑	25	25	17	18
中有	128	125	68	105
中有个	3	3	2	3
中期	5	5	5	5
中村	7	7	4	5
中来	4	4	3	4
中枢	3	3	3	3
中枢神经	2	2	2	2
中枪	33	33	24	14
中标	28	28	23	15
中横	41	39	24	35
中欧	4	4	4	4
中止	10	10	7	7
中正	312	306	121	115
中段	10	10	9	9
中毒	131	131	96	58
中气	7	7	7	5
中没有	8	8	6	8
中法	4	4	4	3
中洲	6	6	5	5
中流	8	8	7	8
中温	1	1	1	1
中游	1	1	1	1
中湖	2	2	1	2
中火	42	42	5	6
中点	1	1	1	1
中环	10	10	5	7
中瑞	1	1	1	1
中生代	7	7	5	7
中用	2	2	2	2
中甲	1	1	1	1
中登	1	1	1	1
中的	851	846	461	469
中的地位	2	2	2	2
中的方法	1	1	1	1
中看到	3	3	3	3
中秋	101	101	44	53
中秋节	86	86	26	59
中种	1	1	1	1
中科大	7	7	4	7
中科院	21	21	12	21
中空	25	25	6	5
中立	83	82	57	40
中站	8	8	3	7
中端	2	2	2	2
中等	24	23	22	20
中签	2	2	2	2
中级	20	20	10	15
中线	33	33	18	22
中经	3	3	3	3
中继	14	14	14	11
中美	81	81	31	48
中美两国	1	1	1	1
中美关系	1	1	1	1
中美国	2	2	2	2
中老年	14	14	13	13
中老年人	32	32	20	28
中考	14	14	8	10
中肯	65	65	34	34
中英	23	23	19	16
中英文	9	9	9	8
中英语	1	1	1	1
中药	84	83	55	52
中药的	8	8	6	8
中获得	1	1	1	1
中蒙	2	2	2	2
中行	3	3	3	3
中表	1	1	1	1
中表示	1	1	1	1
中装	1	1	1	1
中西	24	23	12	11
中西部	7	7	5	7
中规中矩	8	8	6	6
中视	50	49	24	41
中说	10	10	7	9
中谷	1	1	1	1
中财	1	1	1	1
中资	81	80	51	57
中超	20	19	13	15
中距离	1	1	1	1
中路	46	45	28	34
中转	3	3	2	3
中选	20	20	7	6
中途	38	38	34	26
中部	195	194	92	124
中都	47	47	25	40
中配	31	31	24	20
中金	5	5	1	3
中铁	3	3	1	1
中银	2	2	1	2
中锋	25	25	17	21
中长期	2	2	2	2
中间	408	407	262	266
中间人	3	3	3	3
中间是	7	7	7	7
中间的	61	61	49	44
中队	15	15	13	12
中雪	1	1	1	1
中韩	28	27	17	28
中频	1	1	1	1
中风	80	80	54	43
中餐	54	53	33	41
中高级	6	6	5	6
中鼎	3	3	3	3
丰	305	301	89	130
丰厚	3	3	3	1
丰原	34	33	18	30
丰唇	2	2	2	2
丰富	41	41	32	29
丰富了	1	1	1	1
丰富多彩	1	1	1	1
丰富性	1	1	1	1
丰富的	10	10	9	10
丰收	4	4	3	4
丰满	5	5	5	5
丰田	13	13	11	12
丰盛	12	12	11	7
串	227	223	115	127
串串	4	4	4	4
串烤	1	1	1	1
串联	19	19	17	18
串起来	7	7	7	6
串连	16	16	14	11
串通	8	8	8	7
临	227	226	118	56
临场	9	9	8	2
临床	12	12	11	7
临床上	1	1	1	1
临床医学	1	1	1	1
临床实验	1	1	1	1
临摹	9	9	9	7
临时	104	103	73	75
临时停	5	5	5	2
临时工	6	6	6	5
临机	1	1	1	1
临死	2	2	2	2
临死前	6	6	6	6
临江	2	2	2	2
临界	6	5	6	4
临界点	4	4	4	3
临终	4	4	4	4
临终前	6	6	6	6
临走前	1	1	1	1
临阵	2	2	2	2
临风	2	2	1	2
丸	634	621	182	334
丸子	113	112	22	71
丹	760	533	170	265
丹妮	3	3	3	1
丹娜	27	27	2	21
丹宁	2	2	2	2
丹尼尔	7	7	6	6
丹尼斯	1	1	1	1
丹田	7	7	6	7
丹青	1	1	1	1
为	2227	2195	927	850
为一个	2	2	2	2
为一个人	2	2	2	2
为个人	1	1	1	1
为中国	23	23	18	15
为中心	8	8	6	5
为中心的	1	1	1	1
为主	89	88	80	35
为主体	3	3	3	3
为主题	14	14	13	4
为之	24	24	8	9
为了	730	721	377	515
为了一个	2	2	2	2
为了不	6	6	3	5
为了不让	2	2	1	2
为了什么	21	21	14	8
为了他们	1	1	1	1
为了你	10	10	7	7
为了保护	10	10	8	10
为了保持	2	2	2	2
为了减少	2	2	2	2
为了在	1	1	1	1
为了增加	4	4	2	2
为了孩子	1	1	1	1
为了安全	1	1	1	1
为了家	2	2	2	2
为了对	2	2	2	2
为了帮助	2	2	1	2
为了得到	1	1	1	1
为了我	8	8	7	7
为了把	6	6	5	5
为了方便	2	2	2	2
为了满足	1	1	1	1
为了照顾	1	1	1	1
为了生存	2	2	2	2
为了看	13	13	11	13
为了确保	1	1	1	1
为了纪念	5	5	4	5
为了维持	3	3	2	3
为了能	2	2	1	2
为了自己	7	7	7	6
为了解决	1	1	1	1
为了让	14	14	10	12
为了这个	3	3	3	3
为了追	5	5	5	5
为了追求	2	2	2	2
为了避免	5	5	3	5
为了配合	1	1	1	1
为了钱	30	30	18	24
为了防止	2	2	2	2
为人	59	59	41	35
为人处世	1	1	1	1
为什么	14913	14899	1584	4774
为什么不	2129	2128	900	827
为什么了	11	11	4	3
为什么他	28	28	17	22
为什么会	499	499	263	265
为什么你	113	113	29	70
为什么又	11	11	9	11
为什么叫	92	91	58	75
为什么在	95	95	40	56
为什么就	22	22	13	18
为什么我	201	201	37	132
为什么把	11	11	8	11
为什么是	210	210	116	173
为什么没	740	740	250	192
为什么的	3	3	3	3
为什么老	86	86	13	38
为什么能	67	67	56	53
为什么要	1317	1317	561	687
为什么说	25	25	5	22
为什么还	220	220	166	127
为什么那	281	281	199	8
为他	19	19	18	15
为他们	3	3	3	3
为代价	1	1	1	1
为以后	1	1	1	1
为企业	1	1	1	1
为伍	2	2	2	1
为何	5642	5639	1316	2354
为何不	1060	1060	561	547
为何会	137	137	102	94
为何如此	19	19	17	18
为何物	9	9	6	3
为何要	358	358	226	266
为你	89	85	55	68
为你们	2	2	2	2
为使	1	1	1	1
为例	7	7	7	5
为依据	1	1	1	1
为借口	1	1	1	1
为傲	3	3	3	3
为先	5	5	5	4
为公司	5	5	5	5
为其	2	2	2	2
为准	9	9	9	5
为别人	6	6	6	6
为前提	7	7	3	5
为单位	9	9	8	8
为名	12	12	11	9
为君	2	2	1	1
为员工	2	2	2	2
为啥	1621	1621	400	948
为啥不	207	207	134	145
为啥要	88	88	54	70
为啥这	43	43	29	9
为国	129	125	43	58
为国为民	3	3	2	3
为国家	18	18	15	15
为基准	1	1	1	1
为基础	1	1	1	1
为大	52	52	30	30
为大家	1	1	1	1
为女人	2	2	2	2
为她	6	6	5	4
为好	3	3	2	2
为妻	6	6	6	2
为学生	1	1	1	1
为孩子	1	1	1	1
为安全	1	1	1	1
为官	4	4	4	2
为客户	1	1	1	1
为家	3	3	3	3
为家里	1	1	1	1
为您	6	6	6	5
为情	4	4	4	4
为我	29	28	24	23
为我们	7	7	7	6
为所欲为	5	5	5	4
为敌	7	7	7	2
为数不多	2	2	2	2
为期	2	2	2	2
为未来	7	7	5	5
为本	3	3	3	3
为止	65	65	57	24
为正	5	5	5	3
为此	7	7	7	6
为母	4	4	4	4
为每个	1	1	1	1
为爱	28	28	18	20
为王	16	16	11	13
为理由	2	2	2	2
为生	6	6	6	5
为由	2	2	2	2
为界	2	2	2	2
为的是	1	1	1	1
为目标	9	9	9	3
为目标的	1	1	1	1
为目的	2	2	2	2
为社会	3	3	3	3
为祖国	2	2	2	2
为第一	4	4	4	3
为背景	2	2	2	2
为背景的	8	8	7	8
为自己	30	30	24	23
为荣	36	35	28	15
为蓝本	1	1	1	1
为证	4	4	4	4
为谁	10	8	8	6
为这个	2	2	2	2
为这些	1	1	1	1
为重	8	8	4	8
为防止	1	1	1	1
为限	3	3	3	2
为难	71	71	34	41
为难的	1	1	1	1
为零	4	4	4	2
为食	15	15	6	6
为首	5	5	4	5
为首的	4	4	4	4
主	1291	1277	273	637
主业	6	6	5	4
主义	217	212	99	111
主人	129	127	92	88
主人公	4	4	3	4
主从	1	1	1	1
主任	186	182	80	138
主任的	8	8	8	4
主体	29	29	22	19
主修	20	20	5	18
主做	1	1	1	1
主公	8	8	4	6
主内	2	2	2	2
主创	1	1	1	1
主力	40	40	25	28
主办	54	53	38	24
主办方	2	2	2	2
主办的	4	4	3	3
主动	247	247	148	169
主动出击	2	2	2	2
主动去	7	7	6	7
主动帮	20	20	13	13
主动找	15	15	11	13
主动权	2	2	2	2
主动的	3	3	3	3
主动要求	2	2	2	2
主卧	2	2	2	2
主厨	47	45	26	39
主唱	127	125	68	88
主因	63	63	37	17
主场	56	55	36	38
主城	5	5	5	5
主妇	17	17	14	12
主子	34	34	30	30
主审	8	8	8	8
主宰	8	8	8	8
主导	29	29	27	23
主导权	4	4	4	4
主将	20	19	14	19
主帅	5	5	4	4
主席	96	95	38	62
主干	6	6	5	4
主张	81	81	62	65
主意	31	31	15	22
主战场	31	31	15	15
主打	67	67	43	51
主持	205	203	135	121
主持人	132	131	74	80
主控	1	1	1	1
主推	2	2	2	2
主播	367	359	163	231
主攻	2	2	2	2
主政	5	5	5	5
主教	7	7	7	7
主教练	1	1	1	1
主旋律	4	4	4	4
主旨	3	3	2	3
主机	166	163	110	103
主机上	8	8	7	7
主权	105	104	54	48
主板	1	1	1	1
主校区	2	2	2	2
主治	8	8	8	8
主治医师	5	5	5	5
主流	130	129	78	68
主流媒体	8	8	5	7
主演	45	45	37	28
主玩	2	2	2	2
主用	1	1	1	1
主神	4	4	4	4
主笔	2	2	2	2
主管	455	444	230	305
主线	20	20	15	18
主线剧情	2	2	2	2
主编	10	9	8	9
主菜	30	30	22	24
主要	91	91	49	76
主要为	1	1	1	1
主要做	1	1	1	1
主要功能	6	6	4	5
主要原因	8	8	4	6
主要因为	1	1	1	1
主要因素	1	1	1	1
主要在	3	3	3	3
主要就是	4	4	3	4
主要工作	2	2	2	2
主要成分	2	2	2	2
主要是	79	79	40	74
主要是因	2	2	2	2
主要是在	3	3	2	3
主要是指	2	2	2	2
主要来源	1	1	1	1
主要来自	3	3	2	2
主要生产	1	1	1	1
主要的	6	6	6	5
主要目标	2	2	1	2
主要目的	5	5	5	3
主要看	6	6	4	6
主要角色	6	6	4	2
主要还是	18	18	13	15
主要都是	3	3	3	3
主要问题	1	1	1	1
主要靠	1	1	1	1
主见	48	48	10	13
主观	40	40	25	26
主观上	1	1	1	1
主观意识	2	2	2	2
主角	521	516	260	280
主角们	2	2	2	2
主角光环	3	3	3	3
主角团	2	2	2	2
主讲	3	3	3	3
主说	3	3	3	3
主选	5	5	1	3
主页	3	3	3	3
主频	2	2	2	2
主题	122	120	89	83
主题是	8	8	7	7
主题曲	181	181	116	95
主食	22	21	14	14
主餐	10	9	10	10
主驾驶	1	1	1	1
丽	725	708	174	255
丽水	2	2	2	2
丽莎	10	10	5	6
举	1147	1102	192	487
举一个	3	3	3	3
举一反三	1	1	1	1
举个	16	16	14	14
举个例子	3	3	3	3
举了	23	23	5	14
举人	28	28	6	21
举例	52	52	31	37
举例来说	4	4	2	4
举债	20	19	15	18
举几个	2	2	2	2
