# sentences=92558 tokens=745571 words=26623
word	count	sentences	left_contexts	right_contexts
发掘	18	18	9	12
发明	2	2	1	2
发明了	1	1	1	1
发朋友圈	2	2	2	2
发条	8	8	7	1
发来	2	2	2	2
发片	2	2	2	2
发现	17	17	9	10
发现了	3	3	2	3
发现他	3	3	3	3
发生	3	3	3	3
发生了	3	3	2	2
发生于	1	1	1	1
发生后	1	1	1	1
发生在	16	16	10	9
发生的	13	13	7	4
发生的事	2	2	1	2
发生过	1	1	1	1
发疯	1	1	1	1
发的	2	2	2	2
发票	1	1	1	1
发给你	4	4	4	3
发给我	98	98	20	11
发育的	2	2	1	2
发行	2856	2719	277	153
发行了	45	44	28	25
发行商	3	3	2	2
发行方	3	3	2	3
发表	7	7	6	4
发表的	4	4	1	1
发言	1	1	1	1
发起	2	2	1	1
发起人	5	5	1	3
发起的	2	2	2	2
发过	1	1	1	1
发过来	3	3	3	2
发酵	2	2	1	1
发音	11	9	8	8
叔	3	3	2	3
叔叔	3	3	2	3
取	27	27	17	15
取下	1	1	1	1
取名	1	1	1	1
取得	65	65	38	17
取得了	59	59	37	26
取得的	14	14	11	6
取景	14	14	11	9
取材于	6	6	6	3
取笑	1	1	1	1
取胜	3	3	3	3
取自	3	3	3	2
受	34	34	30	30
受不了	1	1	1	1
受人	5	5	5	4
受伤	1	1	1	1
受到	109	109	22	27
受到了	2	2	2	2
受到伤害	2	2	1	1
受到关注	5	5	4	5
受命	1	1	1	1
受害者	1	1	1	1
受得了	1	1	1	1
受教育	1	1	1	1
受欢迎	32	32	20	17
受欢迎的	17	17	11	10
受热	1	1	1	1
受用	1	1	1	1
受益	3	3	3	3
受益匪浅	7	7	2	3
受虐	1	1	1	1
受追捧	3	3	2	3
受阻	2	2	1	2
变	15	15	6	11
变了	1	1	1	1
变动	11	9	4	4
变化	11	11	7	6
变大	1	1	1	1
变形	1	1	1	1
变形金刚	9	9	7	9
变得	1	1	1	1
变得更加	1	1	1	1
变态	8	7	8	6
变态的	1	1	1	1
变成	3	3	3	3
变成了	1	1	1	1
变星	3	3	1	1
变更	1	1	1	1
变的	3	3	3	3
变种	2	2	2	1
变脸	10	10	7	8
变身	2	2	2	2
变迁	6	6	5	4
变通	3	3	3	2
变黄	1	1	1	1
叙述	2	2	2	1
叛	7	7	6	2
叛逆	7	7	5	3
叠	24	20	8	7
叠叠	1	1	1	1
口	231	211	36	43
口北	11	11	1	1
口号	2	2	2	2
口味	10	10	5	7
口头	1	1	1	1
口气	6	6	5	5
口水	4	4	2	1
口琴	2	2	2	2
口碑	27	27	21	21
口腔	1	1	1	1
口袋	4	4	3	1
口语	3	3	2	3
口述	1	1	1	1
口风	5	5	2	1
古	452	360	131	58
古人	7	7	5	3
古代	18	18	12	11
古代的	3	3	2	2
古典	12	12	9	9
古典音乐	1	1	1	1
古刹	13	13	3	7
古城	50	40	13	18
古堡	20	19	8	13
古巴	1	1	1	1
古建筑	48	47	15	17
古怪	2	2	2	2
古惑仔	1	1	1	1
古文	2	2	1	1
古朴	9	9	7	8
古树	3	3	2	2
古罗马	1	1	1	1
古老	28	28	10	8
古老的	10	10	10	10
古董	1	1	1	1
古装	17	15	13	14
古远	1	1	1	1
古迹	27	27	7	9
古道	15	15	5	13
古都	4	4	3	3
古镇	22	19	10	8
句	1	1	1	1
句子	2	2	1	1
另	36	36	12	8
另一	10	10	8	7
另一个	32	32	17	14
另一个人	1	1	1	1
另一个是	5	5	5	5
另一位	2	2	2	2
另一名	1	1	1	1
另一方面	1	1	1	1
另一种	2	2	2	2
另一部	23	23	9	11
另付	5	5	1	1
另外	79	79	19	20
另外一个	4	4	4	4
另外一种	2	2	2	2
另外两个	1	1	1	1
另外的	2	2	1	1
另有	8	8	5	5
另类	39	39	15	7
另行	17	17	3	2
叨叨	1	1	1	1
只	40	40	23	21
只不过	8	8	7	8
只不过是	2	2	2	2
只为了	1	1	1	1
只会	2	2	2	2
只做	2	2	2	2
只允许	2	2	2	1
只关注	2	2	2	2
只出	3	3	1	1
只剩下	1	1	1	1
只去过	1	1	1	1
只可惜	3	3	3	2
只听	2	2	2	1
只在	9	9	7	5
只对	2	2	1	1
只懂	1	1	1	1
只接受	1	1	1	1
只是	56	56	37	41
只是一个	2	2	2	2
只是不	4	4	4	3
只是个	2	2	2	2
只是个人	1	1	1	1
只是他	4	4	4	4
只是偶尔	1	1	1	1
只是其中	4	4	2	3
只是喜欢	1	1	1	1
只是在	1	1	1	1
只是想	2	2	2	2
只是我	7	7	7	7
只是没	1	1	1	1
只是现在	1	1	1	1
只是觉得	1	1	1	1
只有	84	84	44	48
只有一个	15	15	4	12
只有你	1	1	1	1
只有在	1	1	1	1
只有自己	1	1	1	1
只有这	2	2	2	2
只比	2	2	2	2
只爱	5	5	4	1
只用	1	1	1	1
只用了	1	1	1	1
只看	6	6	6	2
只知	1	1	1	1
只知道	35	35	19	24
只能	10	10	10	9
只能做	1	1	1	1
只能在	10	10	5	3
只能是	3	3	3	3
只能用	3	3	3	3
只能说	5	5	5	3
只能说明	1	1	1	1
只要	35	35	20	13
只要你	1	1	1	1
只要你能	1	1	1	1
只要在	1	1	1	1
只要是	7	7	7	7
只见	2	2	1	1
只觉得	1	1	1	1
只记得	14	14	10	12
只谈	1	1	1	1
只负责	1	1	1	1
只需	18	18	14	5
只需要	16	16	7	4
只顾	1	1	1	1
叫	487	473	157	301
叫一个	1	1	1	1
叫上	3	3	3	3
叫了	2	2	2	2
叫什么	115	115	47	15
叫他	11	11	6	9
叫他们	1	1	1	1
叫做	60	60	21	53
叫到	2	2	1	1
叫啥	9	9	9	4
叫她	7	7	7	6
叫好	1	1	1	1
叫它	1	1	1	1
叫我	3	3	2	1
叫法	1	1	1	1
叫车	1	1	1	1
叫这个	13	13	8	5
叫道	1	1	1	1
召开的	1	1	1	1
可	345	340	148	119
可不	188	188	48	69
可不可以	4	4	3	3
可不得	1	1	1	1
可不是	121	121	23	30
可不止	2	2	2	2
可为	1	1	1	1
可乐	1	1	1	1
可他	2	2	2	2
可以	490	490	135	109
可以一起	4	4	4	4
可以一边	2	2	2	2
可以上	4	4	4	2
可以下载	1	1	1	1
可以为	1	1	1	1
可以买到	1	1	1	1
可以了	28	28	9	11
可以了解	8	8	4	4
可以从	2	2	2	2
可以做	1	1	1	1
可以先	1	1	1	1
可以先去	1	1	1	1
可以先看	1	1	1	1
可以免费	1	1	1	1
可以再	5	5	4	4
可以分为	4	4	2	2
可以到	17	17	15	7
可以去	64	64	42	34
可以去看	21	21	11	2
可以参加	2	2	2	2
可以吗	3	3	3	1
可以吧	5	5	3	4
可以听	5	5	5	3
可以和	4	4	3	3
可以品尝	1	1	1	1
可以啊	66	66	7	33
可以在	37	37	21	19
可以坐	7	6	4	4
可以多	3	3	3	3
可以学	1	1	1	1
可以带	1	1	1	1
可以带着	3	3	2	2
可以帮到	1	1	1	1
可以帮助	1	1	1	1
可以开	2	2	2	2
可以当	4	4	4	4
可以得到	1	1	1	1
可以感受	2	2	1	1
可以打	10	10	9	4
可以找到	7	7	5	5
可以把	4	4	4	4
可以拍	1	1	1	1
可以接受	3	3	3	3
可以推荐	3	3	3	2
可以无	1	1	1	1
可以有	2	2	2	2
可以来	2	2	2	2
可以查到	1	1	1	1
可以概括	3	3	1	1
可以欣赏	1	1	1	1
可以满足	1	1	1	1
可以玩	762	762	66	25
可以用	8	8	8	7
可以的	18	17	9	11
可以直接	3	3	2	2
可以省去	1	1	1	1
可以看	16	16	10	9
可以看出	4	4	4	3
可以看到	12	12	9	11
可以看看	16	16	8	9
可以看见	1	1	1	1
可以知道	1	1	1	1
可以穿	2	2	1	1
可以算	3	3	2	3
可以算是	1	1	1	1
可以练	1	1	1	1
可以考	1	1	1	1
可以考虑	3	3	3	2
可以自己	1	1	1	1
可以获得	1	1	1	1
可以让你	1	1	1	1
可以证明	4	4	2	3
可以说	34	34	25	28
可以说明	2	2	2	2
可以说是	18	18	15	17
可以购买	1	1	1	1
可以走	2	2	1	2
可以过	1	1	1	1
可以这么	14	14	1	2
可以这样	1	1	1	1
可以进	1	1	1	1
可以进入	1	1	1	1
可以追	3	3	2	2
可以通过	9	9	2	3
可以逛	10	10	6	6
可以问	39	39	13	4
可以随时	3	3	3	3
可供	1	1	1	1
可分	1	1	1	1
可别	9	9	3	4
可到	3	3	1	1
可去	13	13	7	8
可参考	3	3	2	1
可口可乐	1	1	1	1
可可	27	27	18	1
可否	45	45	3	4
可圈可点	3	3	3	3
可在	8	8	7	6
可够	1	1	1	1
可她	3	3	3	2
可好	9	9	9	6
可寻	3	3	1	1
可将	1	1	1	1
可就	39	39	6	8
可就是	2	2	2	2
可得	2	2	2	2
可怕	2	2	2	2
可怕的	3	3	3	2
可怜	1	1	1	1
可惜	59	59	36	36
可惜了	27	27	16	17
可惜的是	12	12	6	10
可想而知	4	4	4	3
可我	3	3	3	3
可是	409	407	188	236
可是他	8	8	6	5
可是在	5	5	5	4
可是她	2	2	2	2
可是很	22	22	16	16
可是我	54	54	32	25
可是我们	2	2	2	2
可是有	19	19	15	13
可是现在	1	1	1	1
可是要	1	1	1	1
可有	10	10	9	10
可查	7	7	4	2
可汗	10	10	1	9
可没	3	3	3	3
可没有	1	1	1	1
可游	23	23	11	4
可爱	6	6	5	6
可爱了	2	2	2	2
可爱啊	1	1	1	1
可爱的	12	12	9	8
可现在	1	1	1	1
可看	4	4	4	3
可真	68	68	40	41
可真是	41	41	31	34
可知	1	1	1	1
可算	3	3	2	3
可算是	8	8	7	7
可考	3	3	1	2
可耻	6	6	1	1
可能	24	24	21	23
可能不	6	6	5	5
可能不是	1	1	1	1
可能会	3	3	3	3
可能你	5	5	5	5
可能吧	1	1	1	1
可能因为	1	1	1	1
可能在	1	1	1	1
可能就是	2	2	2	2
可能我	2	2	2	2
可能是	12	12	10	11
可能是他	2	2	2	2
可能是在	1	1	1	1
可能有	4	4	3	3
可能有点	3	3	3	3
可能跟	1	1	1	1
可能还	1	1	1	1
可能都	2	2	2	2
可获得	3	3	3	2
可行	1	1	1	1
可要	2	2	2	1
可见	24	24	15	22
可见一斑	1	1	1	1
可见其	1	1	1	1
可观	11	11	6	8
可观的	1	1	1	1
可解	1	1	1	1
可说	3	3	3	3
可说是	1	1	1	1
可谓	7	7	5	6
可谓是	12	12	12	11
可贵	2	2	1	1
可都是	10	10	9	10
可高	1	1	1	1
台	224	206	54	65
台上	8	8	4	4
台下	1	1	1	1
台北	71	71	21	22
台区	65	65	1	13
台大	1	1	1	1
台山	3	3	2	2
台币	7	7	1	2
台歌	3	3	2	2
台湾	831	781	148	142
台湾人	40	39	19	17
台湾地区	31	31	12	8
台湾大	3	3	3	2
台湾女	23	23	7	1
台湾电影	136	135	21	1
台湾的	25	25	20	17
台球	1	1	1	1
台银	19	19	1	1
台阶	7	7	2	2
叱	34	28	16	2
史	155	152	58	38
史上	16	16	13	8
史上最	7	7	5	4
史书	1	1	1	1
史前	2	2	1	1
史密斯	40	38	15	19
史料	9	9	3	4
史无前例	2	2	2	1
史蒂夫	8	8	6	3
史诗	2	2	2	2
史诗级	2	2	2	1
史迹	2	2	1	2
右	20	20	8	7
右侧	2	2	1	1
右转	3	3	1	3
叶	46	45	23	24
号	1045	1027	67	202
号召力	5	5	5	3
号楼	12	12	4	8
号码	4	4	3	3
号称	8	8	7	5
号线	1	1	1	1
号角	2	2	1	1
司	16	16	8	11
司令	9	9	6	7
司徒	1	1	1	1
司机	12	12	3	4
司马	81	72	14	2
叻	1	1	1	1
叽	2	1	1	2
吃	21	20	12	11
吃东西	1	1	1	1
吃了	4	4	3	3
吃什么	1	1	1	1
吃到	5	5	5	4
吃力	2	2	2	2
吃口	1	1	1	1
吃吧	1	1	1	1
吃好	2	2	2	2
吃完	1	1	1	1
吃完了	1	1	1	1
吃得	1	1	1	1
吃惊	1	1	1	1
吃的	2	2	2	2
吃素	2	2	2	2
吃草	1	1	1	1
吃货	4	4	4	4
吃货们	1	1	1	1
吃过	2	2	2	2
吃饭	1	1	1	1
吃饭了	1	1	1	1
各	158	142	42	28
各不相同	5	5	2	4
各个	14	14	13	8
各个方面	2	2	1	1
各个环节	2	2	1	2
各代	2	2	1	1
各位	1	1	1	1
各国	9	9	5	5
各地	19	19	4	2
各大	14	14	11	9
各家	1	1	1	1
各式	11	11	5	5
各方	2	2	1	2
各有	3	3	3	3
各有各的	2	2	2	2
各有所	1	1	1	1
各有特色	1	1	1	1
各界	1	1	1	1
各种	55	55	34	30
各种形式	4	4	1	1
各种搞	1	1	1	1
各种机	1	1	1	1
各种活动	2	2	1	1
各种花	5	5	2	1
各种蔬菜	1	1	1	1
各类	19	19	14	12
各自	2	2	2	2
各自的	1	1	1	1
各色	1	1	1	1
合	176	175	25	70
合一	2	2	2	2
合伙	1	1	1	1
合伙人	2	2	1	2
合作	52	52	43	29
合作关系	1	1	1	1
合作推出	1	1	1	1
合作过	8	8	5	5
合力	8	8	8	7
合办	2	2	2	2
合唱	10	10	5	7
合唱团	2	2	1	1
合围	3	3	1	1
合并后	1	1	1	1
合影	6	6	6	5
合成	5	5	2	2
合拍	10	10	8	4
合格	1	1	1	1
合理	2	2	2	2
合理搭配	1	1	1	1
合理的	4	4	3	3
合称	3	3	2	2
合约	2	2	2	2
合计	10	10	4	8
合资	3	3	3	3
合辑	1	1	1	1
合适	11	11	10	4
合适吗	3	3	3	1
合适的	2	2	2	2
吉	175	175	73	27
吉他	34	34	19	20
吉他手	40	37	24	27
吉利	1	1	1	1
吉姆	1	1	1	1
吉尔	8	8	4	4
吉普	3	3	3	2
吉林	1	1	1	1
吉田	1	1	1	1
吉祥	8	8	2	3
吉米	5	5	5	2
吊	12	12	4	6
同	39	39	29	28
同一	8	8	6	5
同一个	3	3	3	3
同一个人	3	3	3	2
同一天	4	4	4	4
同一家	3	3	3	3
同一年	1	1	1	1
同事	17	17	10	12
同名	175	175	61	19
同在	2	2	2	2
同学	3	3	2	2
同学去	1	1	1	1
同年	22	22	15	12
同德	2	2	2	1
同志	10	10	4	4
同性	6	6	5	6
同性恋	6	6	6	5
同情	1	1	1	1
同意	10	10	4	8
同感	41	38	5	20
同日	2	2	2	2
同时	74	74	37	38
同时也	54	54	22	16
同时又	4	4	4	2
同时在	3	3	3	2
同是	2	2	2	2
同期	1	1	1	1
同校	1	1	1	1
同样	142	142	16	14
同样也	4	4	2	3
同样也是	3	3	3	3
同样的	4	4	2	3
同步	8	8	5	4
同类	1	1	1	1
同级	1	1	1	1
同获	1	1	1	1
同道	1	1	1	1
同门	3	3	2	2
同风格	1	1	1	1
同龄人	3	3	3	3
名	628	618	183	200
名下	2	2	1	1
名为	13	13	11	10
名义	1	1	1	1
名人	45	45	23	19
名人堂	5	5	1	2
名作	9	9	7	7
名列	3	3	3	2
名利双收	4	4	4	3
名副其实	2	2	2	1
名单	19	19	4	13
名单中	1	1	1	1
名叫	45	45	15	28
名堂	1	1	1	1
名声	11	11	8	3
名头	1	1	1	1
名字	473	468	112	133
名字了	16	16	8	4
名字叫	416	414	26	66
名字好	7	7	4	3
名字很	9	9	8	9
名字是	38	38	14	23
名字里	1	1	1	1
名家	2	2	2	2
名导演	44	44	8	18
名将	2	2	1	1
名师	12	12	6	3
名录	2	2	2	2
名曲	2	2	2	2
名望	1	1	1	1
名校	7	7	7	5
名校毕业	2	2	2	2
名模	1	1	1	1
名次	2	2	2	2
名气	256	253	77	77
名气大	5	5	5	2
名牌	1	1	1	1
名牌大学	5	5	5	3
名状	3	3	2	3
名画	3	3	2	1
名称	61	61	11	17
名著	2	2	1	1
名誉	7	6	5	5
名词	1	1	1	1
名贵	3	3	3	3
名都	3	3	3	3
后	457	447	161	187
后不久	1	1	1	1
后世	3	3	3	3
后为	2	2	2	2
后人	7	7	6	7
后代	4	4	2	2
后会	2	2	2	2
后出	3	3	3	1
后到	1	1	1	1
后去了	1	1	1	1
后备	1	1	1	1
后天	3	3	2	3
后宫	3	3	1	1
后将	2	2	2	2
后山	2	2	2	2
后开	3	3	3	2
后怎么	1	1	1	1
后悔	4	4	3	3
后悔的	2	2	2	1
后感	1	1	1	1
后才能	1	1	1	1
后收	2	2	2	1
后方	2	2	1	1
后有	4	4	3	3
后期	18	18	16	18
后期制作	3	3	2	3
后来	146	146	90	100
后来发现	1	1	1	1
后来她	3	3	3	3
后来就	2	2	2	2
后来我们	2	2	2	1
后来才	6	6	6	6
后来的	29	29	22	6
后来觉得	5	5	2	2
后生	2	2	2	2
后的	42	42	21	23
后盾	2	2	2	2
后移	1	1	1	1
后者	3	3	3	2
后花园	3	3	1	1
后裔	5	5	1	2
后觉	2	2	1	1
后起之秀	4	4	2	4
后跟	1	1	1	1
后车	7	7	1	1
后进入	2	2	2	2
后连续	1	1	1	1
后遗症	1	1	1	1
后重	1	1	1	1
后面	3	3	3	3
吏	2	2	1	1
吐	1	1	1	1
吐槽一下	1	1	1	1
向	44	36	29	19
向东	4	4	3	2
向他	2	2	2	2
向他们	1	1	1	1
向你	4	4	4	4
向前	1	1	1	1
向北	1	1	1	1
向南	9	9	4	4
向往	6	6	6	5
向往的	6	6	6	3
向您	1	1	1	1
向日葵	7	7	5	3
向来	1	1	1	1
向那	1	1	1	1
向量	2	2	2	1
吒	21	20	3	4
吓	5	5	4	3
吓人	14	14	10	9
吓人的	5	5	4	2
吓到	3	3	3	2
吓到了	1	1	1	1
吓得我	1	1	1	1
吕	30	27	20	9
吗	16606	16517	1794	367
君	29	29	13	19
君子	4	4	4	3
吟	1	1	1	1
否	2	2	2	2
否则	1	1	1	1
吧	2769	2747	1006	436
吨	2	2	2	2
含	61	53	14	17
含义	3	3	3	3
含糊	1	1	1	1
含量	1	1	1	1
含量高	1	1	1	1
含金量	17	17	9	9
听	445	438	166	193
听一下	13	13	10	7
听一听	11	11	10	8
听上去	3	3	3	3
听不到	1	1	1	1
听不懂	10	10	10	7
听不清	1	1	1	1
听书	2	2	1	1
听了	19	19	14	14
听人说	2	2	2	2
听他	3	3	3	3
听他们	5	5	5	5
听他的	10	10	9	5
听他说	1	1	1	1
听众	6	6	3	3
听你的	3	3	3	1
听出	1	1	1	1
听别人	3	3	3	3
听别人说	12	12	8	4
听到	17	17	12	10
听到了	1	1	1	1
听到过	2	2	2	2
听力	1	1	1	1
听后	1	1	1	1
听听	87	87	49	34
听声	1	1	1	1
听她	15	15	12	3
听完	10	10	9	8
听得懂	1	1	1	1
听感	3	3	3	1
听懂	2	2	2	2
听我	3	3	3	3
听我的	2	2	1	2
听朋友说	6	6	5	6
听歌	6	6	6	6
听清	2	2	2	1
听的	177	177	64	78
听着	62	62	34	48
听英语	1	1	1	1
听见	1	1	1	1
听说	557	557	179	212
听说了	10	10	5	8
听说你	7	7	3	7
听说是	33	33	14	27
听说有	4	4	4	4
听说过	563	563	140	237
听起来	85	85	34	54
听起来像	4	4	4	3
听起来很	19	19	11	16
听过	1337	1333	141	397
听闻	1	1	1	1
听音乐	2	2	2	2
启	12	12	6	6
启事	18	18	1	12
启发	11	11	2	2
启示	2	2	2	2
启示录	8	8	2	7
吴	134	132	60	31
吵	7	5	5	5
吸一口	1	1	1	1
吸引	29	29	7	6
吸引了	5	5	4	4
吸引人	16	16	14	10
吸引力	1	1	1	1
吸引我	7	7	6	5
吸引着	2	2	2	1
吸引观众	2	2	2	2
吸毒	9	9	9	5
吸睛	3	3	2	3
吸粉	1	1	1	1
吸血鬼	9	9	7	5
吸金	1	1	1	1
吹	24	22	9	15
吹出来	3	3	3	2
吹的	5	5	3	4
吻	6	6	4	5
吻合	1	1	1	1
吻戏	2	2	1	2
吼	2	2	1	2
吼叫	1	1	1	1
吾	6	6	2	2
呀	3739	3683	802	680
呀哈哈	1	1	1	1
呆	6	4	5	4
呆了	2	2	2	2
呈	16	16	7	9
呈正	1	1	1	1
呈现	7	7	5	4
呈现出	1	1	1	1
呈现出来	1	1	1	1
呈现在	2	2	2	2
呈现给	4	4	3	3
告别	1	1	1	1
告白	30	30	23	21
告知	1	1	1	1
告示	2	2	1	1
告诉	2	2	1	2
告诉他	2	2	2	2
告诉你	18	18	15	16
告诉别人	1	1	1	1
告诉我	133	133	34	40
呐	3	3	3	3
呐喊	2	2	2	2
呗	191	191	137	65
员	41	41	13	18
员工	38	38	24	16
呢	9228	8939	1669	901
呦	17	17	13	10
周	400	387	156	38
周一	398	355	56	27
周三	13	13	5	3
周二	186	167	21	9
周五	70	63	8	15
周六	90	81	17	8
周六晚	1	1	1	1
周刊	14	14	8	8
周到	1	1	1	1
周四	9	9	1	3
周围	42	42	30	27
周围环境	1	1	1	1
周围的	8	8	8	8
周围都是	1	1	1	1
周岁	6	4	3	2
周年	3	3	3	2
周日	274	249	10	44
周末	40	39	28	31
周边	1435	1430	149	109
周边的	297	297	34	34
周长	1	1	1	1
味	2	2	2	2
味儿	1	1	1	1
味道	15	15	11	10
味道的	2	2	2	2
呵	1	1	1	1
呵呵	35	35	14	23
呵呵呵	1	1	1	1
呸	3	3	1	3
呻吟	11	11	1	8
呼	10	10	5	3
呼叫	7	7	1	1
呼吁	1	1	1	1
呼吸	32	32	14	18
呼唤	7	7	3	4
呼应	1	1	1	1
命	30	30	8	11
命名	2	2	1	2
命名为	3	3	1	1
命名的	11	11	4	7
命运	2	2	2	2
命运的	1	1	1	1
咀	7	7	2	2
咄咄逼人	2	2	1	1
咋	59	59	25	22
咋不	3	3	3	3
咋了	1	1	1	1
咋地	9	9	4	9
咋想	1	1	1	1
咋整	4	4	2	3
咋样	60	60	25	13
咋的	7	7	5	6
咋能	1	1	1	1
咋说	3	3	3	3
和	2551	2484	878	949
和一个	12	12	6	6
和中国	32	32	20	13
和丰	2	2	2	2
和了	1	1	1	1
和亲	2	2	2	2
和人	9	9	9	8
和他	25	25	18	15
和他们	2	2	2	2
和他的	9	9	8	8
和你	64	64	32	16
和你一样	17	17	6	11
和你一起	2	2	2	2
和你的	1	1	1	1
和你说	6	6	6	5
和其他的	1	1	1	1
和北京	20	20	18	16
和印度	1	1	1	1
和历史	5	5	4	4
和发展	1	1	1	1
和同事	1	1	1	1
和同学	13	13	7	5
和国内	1	1	1	1
和声	10	9	8	8
和外国	1	1	1	1
和她	4	4	4	3
和她的	4	4	4	3
和妈妈	1	1	1	1
和它	1	1	1	1
和家人	3	3	3	3
和尚	1	1	1	1
和工作	2	2	1	1
和工具	1	1	1	1
和平	13	13	7	8
和平年代	1	1	1	1
和德国	9	9	5	7
和您	1	1	1	1
和意大利	9	9	5	5
和我	29	29	22	20
和我一样	15	15	10	8
和我们	3	3	3	3
和我的	3	3	3	3
和我说	3	3	3	3
和文	13	13	7	5
和文学	1	1	1	1
和日本	3	3	2	3
和智慧	2	2	1	1
和朋友	8	8	8	3
和法国	5	5	4	5
和游戏	4	4	2	4
和爸妈	1	1	1	1
和现在	2	2	2	2
和田	1	1	1	1
和社会	1	1	1	1
和美	2	2	2	2
和美国	31	31	22	19
和自己	3	3	3	3
和英语	23	23	11	13
和表	3	3	3	1
和解	5	5	2	2
和语言	1	1	1	1
和谁	3	3	3	3
和谐	3	3	3	3
和这个	4	4	2	3
和那个	1	1	1	1
和阳	2	2	1	1
和韩国	1	1	1	1
和音	18	18	12	4
和风	1	1	1	1
咏	26	26	4	4
咕	3	2	3	2
咖	1	1	1	1
咖啡	25	25	4	15
咖啡厅	3	3	2	2
咖啡店	2	2	2	2
咖啡的	4	4	1	4
咖啡馆	13	13	8	5
咤	30	25	1	2
咦	2	2	2	2
咧	1	1	1	1
咨询	42	41	24	17
咨询一下	19	19	10	8
咨询了	2	2	2	2
咪	1	1	1	1
咪咪	5	5	1	5
咯	4	4	4	3
咱	24	22	23	24
咱也	2	2	2	2
咱们	56	56	39	49
咱们的	5	5	5	5
咱俩	93	91	57	66
咱就	1	1	1	1
咱这	1	1	1	1
咸	3	3	2	2
哀	2	2	2	2
哀愁	1	1	1	1
品	75	75	28	33
品了	3	3	1	2
品味	8	8	5	8
品尝	6	6	3	4
品尝美食	6	6	2	3
品德	1	1	1	1
品牌	15	14	9	8
品种	10	10	7	9
品种的	2	2	1	1
品类	1	1	1	1
品质	4	4	3	4
品酒	1	1	1	1
品鉴	1	1	1	1
哄	1	1	1	1
哆	1	1	1	1
哇	302	301	4	190
哇哦	17	17	1	17
哇塞	31	31	1	28
哈	205	196	83	54
哈佛	2	2	1	1
哈佛大学	21	21	10	9
哈利	20	20	17	4
哈利波特	11	11	8	9
哈哈	1422	1421	257	572
哈哈哈	50	50	15	37
哈哈哈哈	12	12	4	7
哈尔	19	19	9	6
哈尔滨	7	7	6	5
哈尔滨的	1	1	1	1
哈弗	2	2	1	1
哈灵	1	1	1	1
哈特	9	9	5	7
哈登	3	3	2	3
哈维	9	9	4	3
哈里	25	25	8	3
哉	11	11	3	10
响	12	12	8	5
响了	1	1	1	1
响起	2	2	2	2
哎	19	19	7	16
哎呀	21	21	4	20
哎呦	6	6	1	6
哑	2	2	1	1
哒	1	1	1	1
哔哩哔哩	1	1	1	1
哟	20	20	17	2
哥	42	42	20	25
哥们	7	7	1	6
哥伦比亚	36	36	25	11
哥儿	1	1	1	1
哥哥	24	23	18	19
哥大	2	2	1	1
哥特	6	6	6	4
哥的	5	5	2	5
哥谭	8	8	5	2
哦	3619	3610	204	777
哦哦	161	161	1	107
哨	1	1	1	1
哩	4	4	3	3
哪	469	469	114	70
哪一	6	6	5	4
哪一个	7	7	7	6
哪一天	2	2	2	2
哪一年	53	53	21	14
哪一类	2	2	2	2
哪一部	3	3	2	3
哪个	464	464	107	81
哪个人	1	1	1	1
哪个国家	22	22	7	9
哪个地方	2	2	2	2
哪个城市	32	32	8	4
哪个大	3	3	3	2
哪个学校	133	133	7	6
哪个是	2	2	2	2
哪个行业	3	3	3	2
哪些	753	753	99	86
哪些呢	12	12	8	1
哪些地方	1	1	1	1
哪些方面	3	3	2	1
哪些是	3	3	3	2
哪些有	1	1	1	1
哪位	16	16	15	9
哪儿	15	15	10	11
哪去	2	2	2	2
哪国	79	79	21	13
哪天	23	23	18	20
哪家	189	189	47	13
哪年	1378	1378	120	63
哪座	11	11	4	1
哪方面	7	7	5	3
哪方面的	1	1	1	1
哪是	3	3	3	3
哪有	24	24	16	17
哪来	1	1	1	1
哪来的	1	1	1	1
哪的	30	30	13	8
哪知道	1	1	1	1
哪种	14	14	7	7
哪类	5	5	4	4
哪能	9	9	7	6
哪部	261	261	69	35
哪都	5	5	5	4
哪里	668	668	76	51
哪里可以	16	16	3	9
哪里有	4	4	3	4
哪里的	15	15	8	8
哪里看	6	6	2	3
哪里能	10	10	4	5
哭	11	11	9	8
哭了	7	7	5	6
哭泣	1	1	1	1
哭的	3	3	3	1
哲	130	128	14	44
哲学	1	1	1	1
哲学系	1	1	1	1
哲理	1	1	1	1
哺乳	1	1	1	1
哺乳动物	1	1	1	1
哼	7	7	5	3
哼哼	2	2	2	2
唇	2	2	1	1
唇膏	1	1	1	1
唉	17	17	1	13
唐	88	84	54	18
唐人街	1	1	1	1
唐代	5	5	3	3
唐宋	1	1	1	1
唐山	5	5	5	2
唐朝	24	23	13	9
唐顿庄园	3	3	2	3
唔	1	1	1	1
唠	13	13	10	11
唠叨	1	1	1	1
唠嗑	9	9	4	8
唤醒了	1	1	1	1
售	7	5	2	2
售卖	9	9	6	5
售票	146	100	6	26
售罄	2	2	1	1
唯	51	50	5	34
唯一	22	22	16	13
唯一一	6	6	6	3
唯一一位	5	5	4	2
唯一一家	3	3	1	1
唯一的	26	26	13	10
唯有	2	2	2	2
唯独	1	1	1	1
唯美	6	6	6	2
唱	122	121	66	58
唱了	3	3	3	3
唱功	16	16	10	13
唱得	2	2	2	2
唱歌	41	41	33	29
唱歌的	7	7	6	6
唱段	2	2	1	1
唱法	4	2	4	4
唱片	657	587	120	139
